,UMAP1,UMAP2,UMAP3,esg_rating,ticker,dividend_yield,dividend_yield_qtl,quality_score,quality_score_qtl,carbon_intensity,carbon_intensity_qtl,aum_qtl,aum,investment_strategy,asset_class,asset_region,subsegment,grade
1563,2.4511225,15.208836,4.2740355,BBB,AFIF,,Q4,5.3,Q1,118.2,Q2,Q3,116420000.0,standard,fixed_income,global,broad_based,D
1564,9.225372,10.543096,-1.0431888,A,AWAY,0.06,Q1,5.93,Q2,34.13,Q1,Q3,116310000.0,standard,equity,global,not_specified,D
1565,13.395713,8.616817,16.576084,,CORN,,Q4,,Q4,,Q4,Q3,116130000.0,standard,commodities,global,not_specified,C
1566,14.920287,5.702373,2.8078504,,RVNU,,Q4,,Q4,,Q4,Q3,115750000.0,standard,fixed_income,us,government,B
1567,4.0900617,2.3089263,11.841265,AA,FLEE,2.99,Q3,7.89,Q4,99.31,Q2,Q3,115420000.0,standard,equity,europe,total_market,B
1568,4.556896,14.37452,-5.389948,,BUFT,,Q4,,Q4,,Q4,Q3,115370000.0,standard,equity,us,large_cap,
1569,11.825147,10.843619,-3.0563374,A,NETZ,1.55,Q2,6.74,Q3,325.99,Q4,Q3,115290000.0,standard,equity,us,not_specified,C
1570,11.6516695,11.45076,-1.7054175,,FBOT,,Q4,,Q4,,Q4,Q3,115190000.0,standard,equity,global,not_specified,
1571,16.975248,17.032122,7.529011,BBB,SIHY,,Q4,5.43,Q1,222.59,Q3,Q3,114890000.0,standard,fixed_income,us,corporate,
1572,12.030721,11.8862,-2.1708272,A,GDOC,0.64,Q1,7.02,Q4,21.6,Q1,Q3,114850000.0,standard,equity,global,not_specified,
1573,6.1492276,12.080569,-7.132721,A,SPD,,Q4,6.68,Q3,122.41,Q2,Q3,114720000.0,standard,equity,us,large_cap,
1574,11.676046,11.039645,-2.6065907,A,FILL,4.56,Q4,6.22,Q2,413.43,Q4,Q3,114180000.0,standard,equity,global,not_specified,C
1575,15.282827,7.746792,5.89164,,EJUL,,Q4,,Q4,,Q4,Q3,114130000.0,standard,equity,emerg_markets,total_market,
1576,8.46542,11.703133,2.5788858,BB,EMBD,,Q4,4.13,Q1,,Q4,Q3,114030000.0,standard,fixed_income,emerg_markets,broad_based,
1577,16.760294,17.263662,7.6005077,BBB,EPRF,,Q4,5.64,Q1,5.94,Q1,Q3,113910000.0,standard,fixed_income,us,corporate,
1578,16.959188,17.055988,7.521706,BBB,BKHY,,Q4,5.28,Q1,284.91,Q4,Q3,113880000.0,standard,fixed_income,us,corporate,
1579,4.425126,14.1738405,-5.086489,,TCAF,,Q4,,Q4,,Q4,Q3,113760000.0,standard,equity,us,large_cap,
1580,11.659407,11.4671335,-1.7317317,,FWD,0.45,Q1,,Q4,,Q4,Q3,113140000.0,standard,equity,global,not_specified,
1581,11.601301,12.126899,0.37721232,,CGV,4.77,Q4,,Q4,,Q4,Q3,112960000.0,standard,equity,global,total_market,F
1582,11.174735,6.2467847,-3.0030062,BBB,FFTY,0.23,Q1,5.07,Q1,209.44,Q3,Q3,112930000.0,standard,equity,us,total_market,
1583,7.927714,7.2371955,6.491809,BBB,INCO,0.89,Q1,5.39,Q1,83.66,Q2,Q2,112760000.0,standard,equity,brics,not_specified,F
1584,2.3179123,15.327119,3.1360524,A,TAGG,,Q4,6.07,Q2,228.41,Q3,Q2,112710000.0,standard,fixed_income,us,broad_based,B
1585,11.442165,9.89692,-1.7506175,BBB,PSR,3.93,Q4,5.64,Q1,88.64,Q2,Q2,112450000.0,standard,equity,us,not_specified,B
1586,11.51764,8.926927,14.142349,BBB,HDGE,,Q4,,Q4,,Q4,Q2,112260000.0,inverse,equity,us,total_market,
1587,15.741973,5.097803,2.956493,,OBIL,,Q4,,Q4,,Q4,Q2,112190000.0,standard,fixed_income,us,government,
1588,12.128545,11.78856,-2.2912436,A,DTEC,0.58,Q1,6.86,Q4,48.41,Q1,Q2,112030000.0,standard,equity,global,not_specified,
1589,1.5971891,15.483219,4.208619,,OWNS,,Q4,,Q4,,Q4,Q2,112000000.0,standard,fixed_income,us,broad_based,C
1590,9.186008,9.28312,-3.742761,A,CACG,0.68,Q1,6.84,Q4,23.98,Q1,Q2,111890000.0,standard,equity,us,total_market,C
1591,11.611985,6.310257,12.01629,,CTA,,Q4,,Q4,,Q4,Q2,111630000.0,standard,alternatives,global,not_specified,
1592,15.5989685,5.4695096,3.882958,,FLMI,,Q4,,Q4,,Q4,Q2,111410000.0,standard,fixed_income,us,government,C
1593,4.5429225,14.326784,-5.280766,,SHDG,,Q4,,Q4,,Q4,Q2,111310000.0,standard,equity,us,large_cap,
1594,2.3216705,15.348429,3.1052804,A,TBUX,,Q4,6.27,Q2,314.98,Q4,Q2,111280000.0,standard,fixed_income,us,broad_based,B
1595,15.598393,5.48001,3.893617,,FLMB,,Q4,,Q4,,Q4,Q2,111230000.0,standard,fixed_income,us,government,C
1596,13.268167,9.607912,-2.3359022,A,XHS,0.54,Q1,6.71,Q3,22.29,Q1,Q2,111130000.0,standard,equity,us,not_specified,B
1597,4.5845375,14.613303,-5.2892494,,BDEC,,Q4,,Q4,,Q4,Q2,111060000.0,standard,equity,us,large_cap,
1598,4.5273323,14.389948,-5.3805046,,BFEB,,Q4,,Q4,,Q4,Q2,110450000.0,standard,equity,us,large_cap,
1599,15.807212,5.021463,3.0797362,,BSMQ,,Q4,,Q4,,Q4,Q2,110410000.0,standard,fixed_income,us,government,
1600,10.300246,-4.453232,2.4426222,A,XJH,1.67,Q2,5.88,Q2,102.65,Q2,Q2,110310000.0,standard,equity,us,mid_cap,B
1601,8.384485,7.1601954,6.770886,BBB,FLCH,1.59,Q2,4.75,Q1,254.05,Q4,Q2,110240000.0,standard,equity,brics,total_market,B
1602,9.556839,8.896582,-1.7114064,AA,LEGR,2.6,Q3,7.29,Q4,38.23,Q1,Q2,110210000.0,standard,equity,global,not_specified,
1603,11.594232,11.975871,0.04675546,BBB,SBIO,,Q4,5.17,Q1,39.89,Q1,Q2,109880000.0,standard,equity,us,not_specified,F
1604,4.6290054,14.407245,-5.268254,AA,RPHS,,Q4,,Q4,,Q4,Q2,109530000.0,standard,equity,us,large_cap,
1605,6.1694336,12.171179,-7.2162023,A,HEQT,,Q4,6.68,Q3,122.41,Q2,Q2,109090000.0,standard,equity,us,large_cap,
1606,4.433461,5.5598235,7.2027864,BBB,BKSE,1.49,Q2,5.58,Q1,146.91,Q3,Q2,108970000.0,standard,equity,us,small_cap,
1607,2.3439808,15.647607,4.032377,,OACP,,Q4,,Q4,,Q4,Q2,108770000.0,standard,fixed_income,global,broad_based,
1608,11.017959,12.0725565,-1.0780559,BB,BITQ,0.17,Q1,,Q4,,Q4,Q2,108610000.0,standard,equity,global,not_specified,
1609,11.378,9.9935875,-1.7431126,BBB,MILN,0.72,Q1,5.49,Q1,19.66,Q1,Q2,108290000.0,standard,equity,us,not_specified,B
1610,4.425843,14.243472,-5.206756,,DECW,,Q4,,Q4,,Q4,Q2,107910000.0,standard,equity,us,large_cap,
1611,11.1460705,10.847921,-1.4569224,BBB,ONLN,0.2,Q1,5.03,Q1,20.56,Q1,Q2,107220000.0,standard,equity,global,not_specified,
1612,15.804752,5.0592403,3.0449283,,CSHI,,Q4,,Q4,,Q4,Q2,106890000.0,standard,fixed_income,us,government,
1613,4.4445524,14.233127,-5.201476,,THLV,,Q4,,Q4,,Q4,Q2,106810000.0,standard,equity,us,large_cap,
1614,6.995913,19.258406,8.984899,BBB,YLD,,Q4,5.28,Q1,417.7,Q4,Q2,106670000.0,standard,asset_allocation,global,other,
1615,2.652163,15.619829,4.0306273,A,DYLD,,Q4,6.15,Q2,54.21,Q1,Q2,106450000.0,standard,fixed_income,global,broad_based,
1616,16.16272,15.975198,8.530059,,PHYD,,Q4,,Q4,,Q4,Q2,106000000.0,standard,fixed_income,us,corporate,
1617,16.422607,16.264597,8.176264,A,FCVT,,Q4,5.75,Q2,189.3,Q3,Q2,105730000.0,standard,fixed_income,global,corporate,D
1618,16.947046,16.094166,7.8287277,A,UCRD,,Q4,6.81,Q3,354.09,Q4,Q2,105570000.0,standard,fixed_income,us,corporate,C
1619,11.152993,10.371512,-2.4645584,BBB,XITK,0.22,Q1,5.13,Q1,13.98,Q1,Q2,105500000.0,standard,equity,us,not_specified,C
1620,15.31079,7.5951037,5.6028113,BBB,DGRE,3.08,Q4,5.51,Q1,334.92,Q4,Q2,105460000.0,standard,equity,emerg_markets,total_market,C
1621,11.646999,11.469913,-1.7158674,,FDTX,,Q4,,Q4,,Q4,Q2,105430000.0,standard,equity,global,not_specified,
1622,5.767714,11.220621,11.491579,BB,EPHE,2.12,Q3,4.2,Q1,,Q4,Q2,105410000.0,standard,equity,asia_pacific_wo_brics,total_market,B
1623,12.550606,9.344094,-0.96659863,A,NZUS,1.33,Q2,6.78,Q3,31.15,Q1,Q2,105190000.0,standard,equity,us,not_specified,
1624,2.4179993,15.210609,4.2342696,BBB,ELD,,Q4,5.03,Q1,2.49,Q1,Q2,104980000.0,standard,fixed_income,emerg_markets,broad_based,D
1625,15.541835,13.08948,1.1269276,AA,AVSD,3.13,Q4,7.49,Q4,50.64,Q1,Q2,104680000.0,standard,equity,dev_markets,total_market,B
1626,1.610224,15.475945,4.187268,,TOTR,,Q4,,Q4,,Q4,Q2,103970000.0,standard,fixed_income,us,broad_based,C
1627,11.0126915,12.075492,-1.0813009,BB,BKCH,,Q4,,Q4,,Q4,Q2,103930000.0,standard,equity,global,not_specified,
1628,13.214722,9.669395,-2.296055,A,RSPR,3.67,Q4,,Q4,,Q4,Q2,103930000.0,standard,equity,us,not_specified,B
1629,2.006314,15.528092,4.0635004,BBB,RIGS,,Q4,5.58,Q1,464.37,Q4,Q2,103900000.0,standard,fixed_income,global,broad_based,C
1630,4.4973803,14.377495,-5.388751,,QSPT,,Q4,,Q4,,Q4,Q2,103740000.0,standard,equity,us,large_cap,
1631,9.555284,9.171119,-3.6810927,A,ACTV,2.05,Q3,6.51,Q3,114.97,Q2,Q2,103730000.0,standard,equity,global,total_market,C
1632,4.5090427,14.383241,-5.38929,,BMAR,,Q4,,Q4,,Q4,Q2,103580000.0,standard,equity,us,large_cap,
1633,16.43199,16.164576,8.238402,,CLOI,,Q4,,Q4,,Q4,Q2,103470000.0,standard,fixed_income,global,corporate,
1634,7.4275117,19.112228,8.803358,A,TDSD,,Q4,6.11,Q2,76.37,Q2,Q2,103470000.0,standard,asset_allocation,global,other,
1635,11.954947,11.636485,-2.1662054,A,FMIL,,Q4,6.43,Q3,150.94,Q3,Q2,103250000.0,standard,equity,global,not_specified,
1636,16.946129,16.064875,7.8461432,A,NUHY,,Q4,6.25,Q2,157.46,Q3,Q2,103020000.0,standard,fixed_income,us,corporate,C
1637,11.654552,6.2203445,12.153965,,QIS,,Q4,,Q4,,Q4,Q2,102640000.0,standard,alternatives,global,not_specified,
1638,2.348739,15.638126,3.9902833,,PTRB,,Q4,,Q4,,Q4,Q2,102230000.0,standard,fixed_income,global,broad_based,
1639,10.425149,8.184127,-3.8492038,,DYTA,,Q4,,Q4,,Q4,Q2,102190000.0,standard,equity,global,total_market,
1640,11.391639,10.725026,-1.6627288,BBB,SGDJ,0.7,Q1,5.35,Q1,478.43,Q4,Q2,102040000.0,standard,equity,global,not_specified,
1641,11.767954,8.895935,13.961122,BBB,JDST,,Q4,5.01,Q1,1.6,Q1,Q2,101910000.0,inverse,equity,global,not_specified,
1642,4.456474,14.399494,-5.1330714,,OCTW,,Q4,,Q4,,Q4,Q2,101890000.0,standard,equity,us,large_cap,
1643,7.360646,19.164864,8.856066,,INCM,,Q4,,Q4,,Q4,Q2,101880000.0,standard,asset_allocation,global,other,
1644,8.437539,11.541111,1.4225373,A,ITEQ,0.46,Q1,6.03,Q2,39.28,Q1,Q2,101440000.0,standard,equity,mid_east,not_specified,D
1645,11.475693,8.720026,14.216148,,NVDS,,Q4,,Q4,,Q4,Q2,101320000.0,inverse,equity,us,not_specified,
1646,9.233885,9.284334,-3.810015,A,DEIF,1.46,Q2,6.97,Q4,74.77,Q2,Q2,101300000.0,standard,equity,us,total_market,C
1647,2.3267746,15.588658,4.022815,,SIO,,Q4,,Q4,,Q4,Q2,100920000.0,standard,fixed_income,global,broad_based,
1648,1.574642,15.462408,4.191851,A,PIFI,,Q4,6.06,Q2,214.04,Q3,Q2,100620000.0,standard,fixed_income,us,broad_based,C
1649,5.993991,11.9453745,-7.0385265,A,OVLH,,Q4,6.64,Q3,120.92,Q2,Q2,100570000.0,standard,equity,us,large_cap,
1650,16.430754,16.132416,8.258554,,JBBB,,Q4,,Q4,,Q4,Q2,100490000.0,standard,fixed_income,global,corporate,
1651,4.185692,2.3769853,11.756665,AA,EIRL,1.71,Q2,8.14,Q4,350.5,Q4,Q2,100260000.0,standard,equity,europe,total_market,
1652,11.763215,11.851304,-1.968775,A,CTEC,0.93,Q1,6.39,Q3,330.51,Q4,Q2,100240000.0,standard,equity,global,not_specified,
1653,1.7784089,15.47229,4.1323066,BBB,PHYL,,Q4,4.9,Q1,570.33,Q4,Q2,100170000.0,standard,fixed_income,us,broad_based,C
1654,6.145566,12.155599,-7.2003407,A,JOET,1.37,Q2,6.83,Q4,88.42,Q2,Q2,100100000.0,standard,equity,us,large_cap,
1655,16.938143,16.88557,7.5854325,BBB,BSJR,,Q4,5.0,Q1,281.38,Q4,Q2,99930000.0,standard,fixed_income,us,corporate,C
1656,5.6087437,11.002336,11.825548,AA,JPXN,2.55,Q3,7.22,Q4,89.11,Q2,Q2,99840000.0,standard,equity,asia_pacific_wo_brics,total_market,
1657,10.4523735,8.182309,-3.8467398,,INTL,,Q4,,Q4,,Q4,Q2,99820000.0,standard,equity,global,total_market,
1658,14.450648,13.029134,0.8627516,,YJUN,,Q4,,Q4,,Q4,Q2,99480000.0,standard,equity,dev_markets,total_market,
1659,14.030117,4.69701,-0.9135244,A,SPVU,3.5,Q4,6.37,Q2,119.39,Q2,Q2,99470000.0,standard,equity,us,large_cap,A
1660,11.523229,9.087475,14.025091,A,TWM,,Q4,5.72,Q1,,Q4,Q2,99400000.0,inverse,equity,us,small_cap,
1661,2.2418654,14.926711,3.64463,,DMBS,,Q4,,Q4,,Q4,Q2,99340000.0,standard,fixed_income,us,broad_based,
1662,11.937525,11.673572,-2.234137,A,GOAU,1.48,Q2,6.7,Q3,397.34,Q4,Q2,99330000.0,standard,equity,global,not_specified,
1663,9.219558,10.514621,-1.0615454,,IZRL,0.75,Q1,,Q4,,Q4,Q2,99060000.0,standard,equity,global,not_specified,D
1664,6.279053,9.579833,-7.4893694,A,PBP,1.6,Q2,6.68,Q3,122.4,Q2,Q2,99040000.0,standard,equity,us,large_cap,B
1665,16.411148,16.137756,8.255689,,PRFD,,Q4,,Q4,,Q4,Q2,99040000.0,standard,fixed_income,global,corporate,
1666,11.912576,11.941806,-2.1074781,A,TMAT,,Q4,5.92,Q2,67.59,Q2,Q2,98940000.0,standard,equity,global,not_specified,
1667,7.4972334,19.178596,8.878586,,SURI,,Q4,,Q4,,Q4,Q2,98920000.0,standard,asset_allocation,global,other,
1668,2.2284157,15.002602,3.7486844,,APCB,,Q4,,Q4,,Q4,Q2,98670000.0,standard,fixed_income,us,broad_based,
1669,17.99051,8.71139,14.255688,BBB,FLN,5.97,Q4,4.88,Q1,311.62,Q4,Q2,98430000.0,standard,equity,america_wo_us,total_market,F
1670,2.319346,15.345894,3.1020036,A,SHAG,,Q4,6.05,Q2,134.69,Q3,Q2,98210000.0,standard,fixed_income,us,broad_based,B
1671,10.492066,8.121851,-3.8927536,A,MOHR,,Q4,5.82,Q2,167.66,Q3,Q2,98120000.0,standard,equity,global,total_market,
1672,9.106808,9.911506,-1.2778676,AA,PAWZ,0.98,Q1,7.79,Q4,26.11,Q1,Q2,98070000.0,standard,equity,global,not_specified,D
1673,6.986996,19.259987,8.986942,BBB,CVY,,Q4,5.62,Q1,350.26,Q4,Q2,97940000.0,standard,asset_allocation,global,other,
1674,16.88846,17.10674,7.5321093,BBB,GHYB,,Q4,5.16,Q1,381.12,Q4,Q2,97290000.0,standard,fixed_income,us,corporate,
1675,5.657268,12.078352,-7.1483855,A,PUTW,,Q4,5.72,Q1,,Q4,Q2,97190000.0,standard,equity,us,large_cap,
1676,4.133194,5.89392,7.1413674,BBB,RZG,1.13,Q1,4.74,Q1,164.7,Q3,Q2,97170000.0,standard,equity,us,small_cap,B
1677,11.500405,5.9089036,-2.6988442,A,ABEQ,,Q4,6.15,Q2,147.4,Q3,Q2,97070000.0,standard,equity,us,total_market,
1678,11.665458,11.522236,-1.7372841,,FDIF,,Q4,,Q4,,Q4,Q2,97030000.0,standard,equity,global,not_specified,
1679,6.0128994,11.933404,-7.02466,A,SSPY,2.06,Q3,6.61,Q3,180.2,Q3,Q2,96720000.0,standard,equity,us,large_cap,
1680,7.8897367,11.38869,-6.260527,A,HUSV,2.43,Q3,6.62,Q3,204.09,Q3,Q2,96680000.0,standard,equity,us,large_cap,C
1681,16.15736,15.973065,8.551887,,LQDW,,Q4,,Q4,,Q4,Q2,96510000.0,standard,fixed_income,us,corporate,
1682,11.089125,7.373685,-4.6465387,A,DURA,3.83,Q4,6.85,Q4,410.53,Q4,Q2,96410000.0,standard,equity,us,total_market,B
1683,9.917462,6.1510754,7.665063,,XSEP,,Q4,,Q4,,Q4,Q2,96390000.0,leveraged,equity,us,large_cap,
1684,16.813438,17.026989,7.6265173,BBB,HYLD,,Q4,4.61,Q1,635.3,Q4,Q2,96330000.0,standard,fixed_income,us,corporate,D
1685,3.8373716,5.334389,6.7373548,A,HSCZ,,Q4,6.35,Q2,154.6,Q3,Q2,95860000.0,standard,equity,dev_markets,small_cap,
1686,15.350961,7.62125,5.5633526,BBB,BKEM,2.67,Q3,5.68,Q1,325.73,Q4,Q2,95680000.0,standard,equity,emerg_markets,large_cap,
1687,4.3839936,14.340956,-5.0606914,,BNOV,,Q4,,Q4,,Q4,Q2,95500000.0,standard,equity,us,large_cap,
1688,16.904696,17.129524,7.469625,BBB,IBHF,,Q4,4.75,Q1,383.3,Q4,Q2,95350000.0,standard,fixed_income,us,corporate,
1689,9.352309,9.327955,-3.8024933,A,PWC,1.61,Q2,5.97,Q2,114.79,Q2,Q2,95060000.0,standard,equity,us,total_market,C
1690,5.9779916,12.075548,-7.1379185,A,HFGO,,Q4,6.61,Q3,28.92,Q1,Q2,94850000.0,standard,equity,us,large_cap,
1691,15.564446,13.078888,1.1136339,AA,EFAD,2.65,Q3,7.5,Q4,117.57,Q2,Q2,94700000.0,standard,equity,dev_markets,total_market,B
1692,4.5895457,14.622082,-5.287553,,JANW,,Q4,,Q4,,Q4,Q2,94700000.0,standard,equity,us,large_cap,
1693,14.463267,13.008855,0.844796,,IOCT,,Q4,,Q4,,Q4,Q2,94680000.0,standard,equity,dev_markets,total_market,
1694,7.527485,19.4143,9.1002,AA,RAAX,,Q4,,Q4,,Q4,Q2,94650000.0,standard,asset_allocation,global,other,D
1695,11.958665,11.805966,-2.178657,A,HTEC,0.4,Q1,6.06,Q2,21.56,Q1,Q2,94630000.0,standard,equity,global,not_specified,
1696,4.445687,14.066869,-4.845329,,SIXJ,,Q4,,Q4,,Q4,Q2,94460000.0,standard,equity,us,large_cap,
1697,15.186834,7.769452,5.8702908,BBB,EDC,,Q4,5.39,Q1,132.0,Q2,Q2,94180000.0,leveraged,equity,emerg_markets,total_market,
1698,10.578644,13.074673,3.4383473,BBB,MFEM,4.6,Q4,5.16,Q1,507.37,Q4,Q2,93730000.0,standard,equity,emerg_markets,total_market,F
1699,9.795589,6.7232356,7.4599576,A,BIB,,Q4,6.21,Q2,21.69,Q1,Q2,93400000.0,leveraged,equity,us,not_specified,
1700,10.5900545,13.074612,3.4474514,BBB,DBEM,2.69,Q3,5.46,Q1,321.65,Q4,Q2,93360000.0,standard,equity,emerg_markets,total_market,F
1701,11.657455,8.8915415,14.011432,BBB,LABD,,Q4,5.42,Q1,1.6,Q1,Q2,93360000.0,inverse,equity,us,not_specified,
1702,9.552195,8.792467,-2.027275,AA,JIG,1.58,Q2,7.78,Q4,128.41,Q2,Q2,93260000.0,standard,equity,global,total_market,C
1703,13.5024805,8.763141,16.717983,,OILK,,Q4,,Q4,,Q4,Q2,93250000.0,standard,commodities,global,not_specified,
1704,8.786244,12.185831,2.1407654,BB,NETL,6.28,Q4,3.62,Q1,63.69,Q1,Q2,93230000.0,standard,equity,us,not_specified,C
1705,9.476287,16.414923,7.237116,A,RISN,,Q4,6.26,Q2,84.34,Q2,Q2,93090000.0,standard,asset_allocation,us,not_specified,
1706,6.2902946,9.5850315,-7.477876,A,QQQN,0.76,Q1,6.5,Q3,132.79,Q2,Q2,92770000.0,standard,equity,us,large_cap,B
1707,4.634932,14.79404,15.843208,,FXB,,Q4,,Q4,,Q4,Q2,92720000.0,standard,currency,america_wo_us,not_specified,B
1708,14.933637,13.139745,1.31893,AA,TPIF,3.0,Q3,7.5,Q4,173.64,Q3,Q2,92560000.0,standard,equity,dev_markets,large_cap,F
1709,5.9521213,12.022222,-7.1059623,A,DWUS,,Q4,6.69,Q3,169.43,Q3,Q2,91740000.0,standard,equity,us,large_cap,
1710,12.470924,9.904392,-1.3539747,,PZT,,Q4,,Q4,,Q4,Q2,91620000.0,standard,fixed_income,us,not_specified,C
1711,4.420289,14.291051,-4.9859114,,MAYW,,Q4,,Q4,,Q4,Q2,91330000.0,standard,equity,us,large_cap,
1712,15.181536,7.7948666,5.9833755,,EJAN,,Q4,,Q4,,Q4,Q2,90880000.0,standard,equity,emerg_markets,total_market,
1713,15.887021,4.949309,3.1851945,,XTWO,,Q4,,Q4,,Q4,Q2,90720000.0,standard,fixed_income,us,government,
1714,15.180471,13.556601,1.5120462,AA,CIL,3.07,Q4,7.53,Q4,149.09,Q3,Q2,90170000.0,standard,equity,dev_markets,large_cap,C
1715,3.2987187,9.393662,10.918604,AA,FIDI,5.86,Q4,7.47,Q4,200.38,Q3,Q2,89480000.0,standard,equity,dev_markets,high_dividend_yield,B
1716,9.466426,16.393091,7.132356,A,ONOF,,Q4,6.66,Q3,116.09,Q2,Q2,89170000.0,standard,asset_allocation,us,not_specified,
1717,2.221744,14.922817,3.6561325,,UYLD,,Q4,,Q4,,Q4,Q2,88910000.0,standard,fixed_income,us,broad_based,
1718,4.6281166,14.300765,-5.3254185,,UOCT,,Q4,,Q4,,Q4,Q2,88800000.0,standard,equity,us,large_cap,
1719,-6.4274907,9.503614,0.133228,BBB,MGMT,1.8,Q2,5.49,Q1,364.07,Q4,Q2,88660000.0,standard,equity,us,extended_market,D
1720,4.6098456,5.5063343,7.1104307,BBB,SVAL,2.59,Q3,4.84,Q1,153.01,Q3,Q2,88520000.0,standard,equity,us,small_cap,
1721,2.6663792,15.61795,3.9657748,A,VALT,,Q4,5.98,Q2,333.39,Q4,Q2,88500000.0,standard,fixed_income,global,broad_based,
1722,11.149493,7.3808036,-4.647859,A,VFMV,2.06,Q3,5.89,Q2,106.08,Q2,Q2,88420000.0,standard,equity,us,total_market,B
1723,8.772863,12.142005,2.1895401,BB,PSCC,1.69,Q2,4.16,Q1,74.59,Q2,Q2,88380000.0,standard,equity,us,not_specified,B
1724,9.945732,6.8463116,7.6506042,A,RXL,,Q4,7.01,Q4,12.87,Q1,Q2,88190000.0,leveraged,equity,us,not_specified,
1725,11.46226,9.001197,14.109899,,DXD,,Q4,,Q4,,Q4,Q2,88090000.0,inverse,equity,us,large_cap,
1726,10.452558,8.170623,-3.8565733,,OAIM,2.56,Q3,,Q4,,Q4,Q2,87970000.0,standard,equity,global,total_market,
1727,16.42918,15.636394,8.750241,A,IIGD,,Q4,6.63,Q3,320.65,Q4,Q2,87920000.0,standard,fixed_income,us,corporate,B
1728,11.657838,11.515489,-1.7207104,,CHAT,0.39,Q1,,Q4,,Q4,Q2,87790000.0,standard,equity,global,not_specified,
1729,14.66184,12.796884,0.71347064,A,QWLD,2.3,Q3,7.08,Q4,132.9,Q2,Q2,87620000.0,standard,equity,dev_markets,total_market,B
1730,15.877897,4.9722724,3.2190604,,BSMR,,Q4,,Q4,,Q4,Q2,87350000.0,standard,fixed_income,us,government,
1731,11.781704,11.567374,-2.0337517,A,EVX,0.83,Q1,6.02,Q2,493.66,Q4,Q2,87240000.0,standard,equity,global,not_specified,
1732,10.505947,8.098739,-3.9170666,A,DWAW,,Q4,6.5,Q3,199.15,Q3,Q2,86650000.0,standard,equity,global,total_market,
1733,7.9718847,7.244574,6.465208,A,KGRN,1.33,Q2,6.06,Q2,350.0,Q4,Q2,86610000.0,standard,equity,brics,not_specified,F
1734,11.7668705,9.747187,-1.8899153,BBB,PXI,1.75,Q2,5.41,Q1,461.61,Q4,Q2,86520000.0,standard,equity,us,not_specified,B
1735,7.315668,19.12457,8.830522,A,MFUL,,Q4,5.77,Q2,224.33,Q3,Q2,86480000.0,standard,asset_allocation,global,other,
1736,15.249547,5.1043954,2.7397046,A,IBTK,,Q4,5.72,Q1,,Q4,Q2,86160000.0,standard,fixed_income,us,government,
1737,4.508464,14.32417,-5.1006665,,NJAN,,Q4,,Q4,,Q4,Q2,85720000.0,standard,equity,us,large_cap,
1738,16.365076,16.125072,8.279242,,IQHI,,Q4,,Q4,,Q4,Q2,85700000.0,standard,fixed_income,global,corporate,
1739,7.45996,8.581208,5.603995,BB,RAYC,2.16,Q3,3.33,Q1,119.82,Q2,Q2,85540000.0,standard,equity,brics,total_market,D
1740,11.108872,7.4279404,-4.6155868,A,MMTM,1.44,Q2,6.65,Q3,114.9,Q2,Q2,85210000.0,standard,equity,us,total_market,B
1741,6.155834,12.1740465,-7.222875,A,QYLG,0.75,Q1,6.71,Q3,46.67,Q1,Q2,85070000.0,standard,equity,us,large_cap,
1742,4.588693,14.320879,-5.2854257,,UJUN,,Q4,,Q4,,Q4,Q2,84500000.0,standard,equity,us,large_cap,
1743,11.667048,6.2411838,12.159329,,FLSP,,Q4,,Q4,,Q4,Q2,84470000.0,standard,alternatives,global,not_specified,
1744,15.853316,4.998907,3.1320624,,IBTM,,Q4,,Q4,,Q4,Q2,84450000.0,standard,fixed_income,us,government,
1745,12.067474,11.812934,-2.142226,A,SPRE,3.12,Q4,6.47,Q3,80.46,Q2,Q2,84190000.0,standard,equity,global,not_specified,
1746,4.3931346,14.376235,-4.999414,,UAUG,,Q4,,Q4,,Q4,Q2,84070000.0,standard,equity,us,large_cap,
1747,13.673349,8.78611,16.46344,,HGER,,Q4,,Q4,,Q4,Q2,83570000.0,standard,commodities,global,not_specified,
1748,2.1924548,14.920866,3.6037648,A,BYLD,,Q4,6.01,Q2,225.95,Q3,Q2,83450000.0,standard,fixed_income,us,broad_based,
1749,14.526287,13.058691,0.9245123,A,IMOM,3.9,Q4,6.87,Q4,264.09,Q4,Q2,82690000.0,standard,equity,dev_markets,total_market,C
1750,4.55332,14.3251095,-5.4176717,,UMAY,,Q4,,Q4,,Q4,Q2,82590000.0,standard,equity,us,large_cap,
1751,14.923622,5.662372,2.7911901,A,PBTP,,Q4,5.72,Q1,,Q4,Q2,81980000.0,standard,fixed_income,us,government,B
1752,13.751285,8.803251,16.410927,,DGP,,Q4,,Q4,,Q4,Q2,81880000.0,leveraged,commodities,global,not_specified,
1753,11.480609,5.9029293,-2.725489,A,FMCX,,Q4,6.12,Q2,103.57,Q2,Q2,81630000.0,standard,equity,us,total_market,
1754,4.6480117,14.776562,15.825695,,FXC,,Q4,,Q4,,Q4,Q2,81510000.0,standard,currency,america_wo_us,not_specified,B
1755,1.6687253,15.514774,4.1567764,,DEED,,Q4,,Q4,,Q4,Q2,81470000.0,standard,fixed_income,us,broad_based,C
1756,4.368946,14.269201,-4.9605336,,SGLC,,Q4,,Q4,,Q4,Q2,81340000.0,standard,equity,us,large_cap,
